t,euler_x,euler_y,rk4_x,rk4_y,referencia_x,referencia_y,diferencia_euler_rk4
1.9500000000000002,-1.2134244185135399,-0.3888429679782239,-1.130396550064477,-0.2762565994248427,-1.130396175204879,-0.2762575538850729,0.1398903760922554
2.0,-1.1816019026415996,-0.46727110468892746,-1.1050578219524776,-0.34566982259194556,-1.105057381938837,-0.34567076054218887,0.14368670118063323
2.0500000000000003,-1.144786127494752,-0.5430921064525801,-1.0755706096268307,-0.4128543227036867,-1.0755701054053226,-0.41285523931648643,0.14748785790548333
2.1,-1.1031883329560912,-0.6159953139984904,-1.0421213153050308,-0.47757421959398394,-1.0421207481904047,-0.4775751101358167,0.15129302700698471
2.15,-1.0570384160972106,-0.6856868769793141,-1.0049086016488071,-0.5396084011994173,-1.0049079733125879,-0.5396092610579177,0.15510138181396985
2.2,-1.0065836235797219,-0.7518908134398545,-0.9641422895286218,-0.5987510550260134,-0.9641416019855011,-0.5987518797358111,0.15891209029865122
2.25,-0.9520871894475099,-0.8143499702330522,-0.9200422426553715,-0.6548121229329252,-0.9200414982479156,-0.654812908199991,0.16272431697834722
2.3000000000000003,-0.8938269255829613,-0.8728268820870517,-0.8728372439529316,-0.7076176799615022,-0.8728364453347658,-0.707618421685923,0.1665372246733165
2.35,-0.8320937721449101,-0.9271045275416002,-0.8227638683940951,-0.7570102382098016,-0.8227630185117,-0.7570109325069041,0.1703499761294057
2.4000000000000004,-0.7671903153158632,-0.9769869804809733,-0.7700653568594289,-0.8028489770087107,-0.7700644589327108,-0.8028496202284764,0.1741617355138119
2.45,-0.6994292796621697,-1.0222999564919466,-0.7149904954048045,-0.8450099008962888,-0.7149895529065768,-0.8450104896410118,0.17797166979185272
2.5,-0.629132002354304,-1.0628912537669537,-0.6577925041400191,-0.8833859271115239,-0.6577915207745508,-0.883386458251669,0.18177894999224073
2.5500000000000003,-0.55662689640654,-1.0986310887525126,-0.598727939729161,-0.9178869045373236,-0.5987269194099379,-0.917887375225564,0.18558275236795957
2.6,-0.4822479099773433,-1.1294123272094214,-0.5380556153243129,-0.948439566215186,-0.5380545621511553,-0.948439973898599,0.1893822594594616
2.6500000000000004,-0.40633298862521355,-1.155150611802377,-0.4760355415388966,-0.9749874177306481,-0.4760344597745786,-0.974987760161067,0.19317666106652806
2.7,-0.329222547240974,-1.1757843877709628,-0.4129278918565205,-0.9974905639293629,-0.412926785903028,-0.9974908391718863,0.1969651551347773
2.75,-0.2512579581782227,-1.1912748286499022,-0.34899199565659106,-1.01592547656865,-0.34899087003115664,-1.015925683008324,0.20074694856245767
2.8000000000000003,-0.1727800618804643,-1.2016056644027495,-0.2844853618201876,-1.0302847056387852,-0.2844842211312319,-1.0302848419854809,0.20452125793283082
2.85,-0.09412770605804603,-1.2067829147085667,-0.21966273565970973,-1.040576537202364,-0.2196615845828164,-1.0405766024938787,0.20828731017713228
2.9000000000000004,-0.015636319202173482,-1.2068345304945522,-0.15477519169449244,-1.0468246006990907,-0.1547740349485386,-1.046824594302511,0.21204434317279566
2.95,0.062363476061236905,-1.2018099471380972,-0.09006926457280522,-1.0490674287475903,-0.09006810689636398,-1.049067350358967,0.2157916062813368
3.0,0.13954720457648306,-1.1917795530685389,-0.025786120219231518,-1.0473579725457105,-0.0257849663473549,-1.047357822188092,0.2195283608300236
3.0500000000000003,0.21559783033679408,-1.1768340777812933,0.03783923093386446,-1.0417630760266179,0.03784037629237556,-1.041762854046503,0.2232538805411963
3.1,0.290206993681439,-1.157083903534525,0.10057867699049598,-1.0323629119702487,0.10057980917523868,-1.032362619032521,0.226967451912861
3.1500000000000004,0.3630761897967645,-1.1326583052306505,0.16221170248640798,-1.019250383298769,0.16221281690684877,-1.019250020380183,0.23066837455394726
3.2,0.4339178846571573,-1.103704623191472,0.2225260399238457,-1.0025304928011132,0.22252713208003178,-1.0025300611824048,0.23435596147740267
3.25,0.5024565649000908,-1.0703873737164504,0.2813182739427865,-0.9823196845358839,0.28131933944521925,-0.9823191857925823,0.23802953935409413
3.3000000000000003,0.5684297184935022,-1.0328873024684886,0.3383943973301293,-0.9587451601544225,0.3383954319187277,-0.9587445961464403,0.24168844873029274
3.35,0.6315887434219898,-0.9914003858606937,0.39357031826787703,-0.9319441733672172,0.39357131782996674,-0.9319435462273095,0.24533204421133697
3.4000000000000004,0.6916997819890103,-0.9461367857210915,0.44667231841549937,-0.9020633057475431,0.4466732790027717,-0.9020626178687131,0.24895969461390127
3.45,0.7485444787037061,-0.8973197625904705,0.4975374616099868,-0.8692577270268649,0.49753837945437435,-0.8692569810488099,0.2525707830891367
3.5,0.8019206600915886,-0.84518455306182,0.546013953149201,-0.8336904429876468,0.5460148246776261,-0.8336896417823276,0.2561647072188014
3.5500000000000003,0.8516429351364637,-0.7899772165986925,0.5919614497996285,-0.7955315340013482,0.5919622716475883,-0.7955306806577749,0.2597408790863587
3.6,0.8975432154252141,-0.731953457274824,0.6352513208382353,-0.7549573871931136,0.6352520898621918,-0.7549564850014382,0.2632987253248909
3.6500000000000004,0.9394711544258869,-0.6713774258591675,0.6757668605995072,-0.7121499251405582,0.6757675738880581,-0.7121489775755625,0.2668376871435529
3.7,0.9772945056816212,-0.6085205076298512,0.7134034531527023,-0.6672958339326645,0.7134041080365122,-0.6672948446367342,0.2703572203341772
3.75,1.0108994000469604,-0.5436601012383,0.7480686898806225,-0.6205857933267059,0.7480692839411083,-0.620584766092379,0.273856795259533
3.8000000000000003,1.0401905424278237,-0.47707839386171413,0.7796824408696461,-0.5722137116468744,0.7796829719464027,-0.5722126503990531,0.2773358968246433
3.85,1.0650913288106947,-0.4090611377792397,0.808176881151216,-0.5223759679684418,0.8081773473481868,-0.5223748767463559,0.2807940244324703
3.9000000000000004,1.085543884679362,-0.33989643338547376,0.8334964729573274,-0.4712706640264047,0.8334968726477228,-0.47126954696540585,0.2842306919251918
3.95,1.1015090262178262,-0.26987352351547544,0.8555979052667246,-0.4190968881781689,0.8555982370966996,-0.4190957494914458,0.2876454275122108
4.0,1.1129661459848732,-0.1992816037992813,0.8744499920244444,-0.3660539936364661,0.8744502549155498,-0.3660528375967571,0.29103777368596145
4.05,1.1199130250184763,-0.12840865359217524,0.8900335305150073,-0.3123408930718827,0.8900337236654341,-0.3123397239932641,0.2944072871265093
4.1000000000000005,1.122365573585912,-0.05754029184079065,0.9023411214589632,-0.25815537156462076,0.9023412443436049,-0.2581541937844471,0.2977535385958707
4.15,1.120357503037587,0.013041337954298668,0.9113769524836643,-0.20369341976291164,0.9113770048530259,-0.2036922376239798,0.301076112822918
4.2,1.1139399314485452,0.08305864973031668,0.917156546692128,-0.14914858898133845,0.9171565285701132,-0.14914740681434568,0.3043746083796803
4.25,1.1031809259409362,0.15223966008148865,0.9197064781187269,-0.0947113698466712,0.9197063897993414,-0.09471019195303126,0.3076486375497924
4.3,1.0881649847730273,0.22031899321079607,0.9190640559173171,-0.04056859597212666,0.9190638979603276,-0.0405674266072079,0.3108978261897973
4.3500000000000005,1.0689924624552847,0.2870388423597302,0.9152769791763851,0.013097125986321248,0.9152767524019728,0.013098282629477974,0.3141218135839581
4.4,1.0457789413114258,0.35214988470905106,0.908402964297012,0.06610795866541858,0.9084026697794693,0.06610909847184644,0.31732025229319305
4.45,1.018654553041992,0.4154121469971091,0.8985093469030702,0.11829134762296334,0.8985089859635917,0.11829246657092983,0.32049280799870594
4.5,0.9877632539698389,0.47659581936063733,0.8856726602792463,0.1694805052866702,0.8856722344778554,0.1694815994622032,0.3236391593408454
4.55,0.9532620577509876,0.5354820151648902,0.8699781923514222,0.2195148643768623,0.8699777034780931,0.21951592998759903,0.32675899775369205
4.6000000000000005,0.9153202294205971,0.5918634748544421,0.8515195232358383,0.26824050008055533,0.8515189733008661,0.26824153346887414,0.3298520272958371
4.65,0.874118444712551,0.6455452121217298,0.8303980453885256,0.31551052037708704,0.8303974366121951,0.31551151803248645,0.3329179644777878
4.7,0.829847918642502,0.6963451009564314,0.8067224683849453,0.36118542403603277,0.806721803186561,0.3611863826067261,0.33595653808640297
4.75,0.7827095073784649,0.7440944024039463,0.7806083103518691,0.4051334259264352,0.7806075913381996,0.40513434223013434,0.33896748900673707
4.800000000000001,0.732912787440518,0.7886382301245489,0.7521773780594919,0.44723074939208335,0.7521766080126883,0.4472316204259455,0.3419505700416443
4.8500000000000005,0.680675116272258,0.8298359541052397,0.7215572376618715,0.48736188556043764,0.7215564195269191,0.48736270851015745,0.34490554572947196
4.9,0.6262206782117946,0.8675615421329501,0.6888806780482775,0.5254198195625716,0.6888798149200361,0.5254205918106014,0.3478321921601477
4.95,0.5697795198597622,0.9017038388896788,0.6542851687371878,0.5613062237479584,0.6542842638470828,0.5613069428808436,0.35073029678994877
5.0,0.5115865787965973,0.9321667827764666,0.6179123142087614,0.594931618080867,0.617911370911182,0.5949322818956911,0.35359965825521616
5.050000000000001,0.45188070954178294,0.9588695608130587,0.5799073065309187,0.6262154980043497,0.5799063282893829,0.6262161045142798,0.35644008618526496
5.1000000000000005,0.3909037105744865,0.9817467021928737,0.5404183780889654,0.6550864301531394,0.5404173684621039,0.6550869775920729,0.359251401014719
5.15,0.32889935614869786,1.0007481112977998,0.4995962561792737,0.6814821163880649,0.4995952188066972,0.6814826032143805,0.362033433795487
5.2,0.26611243653727873,1.0158390411937006,0.45759362117418656,0.7053494267117033,0.4575925597622833,0.7053498516111187,0.3647860260085807
5.25,0.20278781022898185,1.0270000088347209,0.41456456990830953,0.7266444017077964,0.4145634882160329,0.7266447635953424,0.3675090293759585
5.300000000000001,0.13916947148123215,1.0342266534020008,0.37066408587599986,0.7453322252253625,0.3706629877006963,0.7453325232464858,0.37020230567257284
5.3500000000000005,0.07549963650003196,1.0375295393897068,0.3260475177664289,0.7613871681023389,0.3260464069297574,0.7613874016331456,0.3728657265387785
5.4,0.012017851377540162,1.036933906227945,0.28087006779637674,0.7747925037929313,0.28086894813037017,0.77479267243959,0.37549917329325344
5.45,-0.05103987523153265,1.0324793663977319,0.23528629123219255,0.7855403968275569,0.2352851665655075,0.7855405004248809,0.37810253674657174
5.5,-0.11344191187077687,1.024219554147422,0.18944960842140215,0.7936317650943138,0.18944848256580457,0.7936318037035421,0.3806757170155567
5.550000000000001,-0.1749618138204468,1.012221727062548,0.143511830581546,0.7990761169862551,0.14351070731867477,0.7990760908920601,0.38321862333853507
5.6000000000000005,-0.23537909992397948,0.9965663228716756,0.09762270051925268,0.8018913645093857,0.0976215835877047,0.8018912742161318,0.3857311738916023
5.65,-0.2944799943890767,0.9773464739894472,0.051929449376567204,0.8021036134922193,0.051928342459341754,0.8021034597195018,0.38821329560600276
5.7,-0.3520581314300905,0.9546674824043345,0.006576370424421704,0.7997469320789665,0.0065752771367629664,0.799746715756461,0.3906649239867191
5.75,-0.40791522080256387,0.928646257612678,-0.0382955891548862,0.794863098724971,-0.03829666527721451,0.7948628209866241,0.3930860029323588
5.800000000000001,-0.461861672467869,0.8994107203823181,-0.0825492176330008,0.7875013309449268,-0.08255027314497534,0.7875009931225249,0.39547648455641915
5.8500000000000005,-0.5137171788151913,0.8670991751985376,-0.12605140846444854,0.7777179960917374,-0.12605244002255103,0.7777175997078845,0.3978363290100047
5.9,-0.5633112530588494,0.8318596543022042,-0.16867350967426709,0.76557630546667,-0.1686745140467256,0.765575852227214,0.40016550430606657
5.95,-0.6104837226203869,0.7938492362750117,-0.2102916522785138,0.7511459930797968,-0.2102926263549953,0.7511454848657401,0.40246398614522566
6.0,-0.6550851764962785,0.7532333421597464,-0.25078705719068134,0.7345029803936698,-0.25078799799141355,0.7345024192526011,0.4047317577432379
6.050000000000001,-0.6969773658027707,0.7101850121247044,-0.29004632014537424,0.7157290283928399,-0.29004722482967504,0.7157284165299294,0.406968809660155
6.1000000000000005,-0.7360335568786178,0.6648841656910092,-0.32796167424820566,0.6949113783273019,-0.327962540122403,0.6949107180958938,0.4091751396312269
6.15,-0.7721388365136466,0.6175168485398688,-0.3644312298375644,0.6721423824793301,-0.3644320543622911,0.67214167637118,0.4113507523995917
6.2,-0.8051903690555245,0.568274468904082,-0.39935919141948384,0.6475191263005777,-0.3993599722163348,0.6475183769357672,0.41349565955079093
6.25,-0.8350976053282372,0.5173530265246594,-0.43265605151114206,0.6211430432598677,-0.4326567863686833,0.6211422533764425,0.41560987934914717
6.300000000000001,-0.861782443473001,0.46495233711965084,-0.4642387613013556,0.5931195237319334,-0.46423944818047636,0.5931186961753003,0.4176934365760347
6.3500000000000005,-0.8851793419951262,0.41127525526852576,-0.4940308781076481,0.5635575192436031,-0.49403151514625127,0.5635566569557304,0.41974636237007323
6.4,-0.905235385468157,0.35652689856217024,-0.5219626896789102,0.5325691433767039,-0.5219632751959374,0.5325682493851637,0.42176869406926903
6.45,-0.9219103035090057,0.3009138758061595,-0.5479713154601905,0.5002692706064373,-0.5479718479589808,0.5002683480133274,0.42376047505512665
6.5,-0.9351764437942748,0.2446435219939057,-0.5720007850016214,0.46677513433028683,-0.572001263172604,0.4667741863010741,0.4257217545987497
6.550000000000001,-0.9450187000381484,0.18792314268703095,-0.5940020937567716,0.4322059253158227,-0.5940025164794978,0.4322049550681447,0.4276525877089493
6.6000000000000005,-0.9514343959957241,0.1309592703533718,-0.6139332365767074,0.39668239176621894,-0.6139336029212247,0.39668140255868267,0.4295530349823724
6.65,-0.9544331266921114,0.0739569351188806,-0.6317592192646367,0.36032644217005383,-0.6317595284922162,0.3603254372910679,0.43142316245566426
6.7,-0.95403655820673,0.017118952288871163,-0.6474520486121006,0.3232607520671874,-0.6474523001753226,0.32325973482386366,0.4332630414596727
6.75,-0.9502781874637243,-0.03935477111291615,-0.6609907013911805,0.28560837582536464,-0.6609908949333922,0.2856073495325255,0.43507274847570354
6.800000000000001,-0.943203063593023,-0.09526790865154969,-0.6723610728280351,0.24749236448284195,-0.6723612081821949,0.24749133245216576,0.43685236499383234
6.8500000000000005,-0.9328674725321028,-0.15042836361624035,-0.6815559051311807,0.20903539067094618,-0.6815559823180997,0.20903435620028482,0.4386019773732752
6.9,-0.9193385866358039,-0.20464889308779466,-0.6885746966932492,0.17035938158721484,-0.6885747159192508,0.17035834795011412,0.44032167670482325
6.95,-0.9026940811504286,-0.25774770516843076,-0.6934235926274207,0.1315851609448019,-0.6934235542814331,0.13158413138025582,0.44201155867533914
7.0,-0.8830217194887442,-0.30954902773388343,-0.6961152573393105,0.09283210077733009,-0.6961151619894125,0.09283107847979756,0.4436717234343152
7.050000000000001,-0.8604189093143264,-0.35988364720032784,-0.6966687298717499,0.05421778393049626,-0.6966685782611911,0.054216772040207584,0.4453022754624915
7.1000000000000005,-0.8349922315068692,-0.4085894159336392,-0.6951092627936138,0.015857678022656155,-0.6951090558363311,0.015856679616235592,0.4469033234425291
7.15,-0.8068569441346556,-0.455511727065351,-0.6914681454345987,-0.02213517839350993,-0.6914678842102515,-0.02213616031208145,0.44847498013173365
7.2,-0.7761364636063318,-0.5005039556178541,-0.6857825122956323,-0.059650476787152254,-0.6857821980441807,-0.05965143929521104,0.4500173622368235
7.25,-0.7429618252115175,-0.5434278649803825,-0.6780951374894069,-0.09658092609385405,-0.6780947716052595,-0.09658186635834308,0.45153059029073406
7.300000000000001,-0.7074711252886825,-0.5841539779166577,-0.668454216087364,-0.13282252607159506,-0.6684538001131188,-0.1328234413569494,0.45301478853145183
7.3500000000000005,-0.6698089472792347,-0.6225619114242205,-0.6569131332683528,-0.16827482604368488,-0.6569126688881592,-0.16827571371929476,0.4544700847828658
7.4,-0.630125773939023,-0.6585406749039961,-0.6435302221801427,-0.2028411685572251,-0.6435297112127126,-0.20284202610446084,0.4558966103376287
7.45,-0.5885773879826139,-0.6919889312360509,-0.6283685114380313,-0.23642891753871748,-0.6283679558293261,-0.236429742557501,0.4572944998420152
7.5,-0.5453242634319347,-0.7228152204933579,-0.611495463194983,-0.26894967058145414,-0.6114948650106042,-0.26895046079636475,0.45866389118276585
7.550000000000001,-0.5005309499293829,-0.7509381461592811,-0.5929827027251026,-0.30031945505216606,-0.5929820641424177,-0.300320208318069,0.4600049253759034
7.6000000000000005,-0.454365452256509,-0.7762865238459794,-0.5729057404668442,-0.3304589077569292,-0.5729050637668731,-0.33045962206411666,0.46131774645750934
7.65,-0.406998607273123,-0.7987994926396537,-0.551343687474227,-0.359293437958401,-0.55134297503332,-0.35929411143723994,0.4626025013764446
7.7,-0.35860346045841446,-0.8184265893241267,-0.5283789652235382,-0.38675337358795486,-0.5283782195048761,-0.3867540045130319,0.4638593398890014
7.75,-0.30935464419569336,-0.835127785856308,-0.5040970107196153,-0.4127740905470735,-0.5040962342645576,-0.41277467734083634,0.4650884144554702
7.800000000000001,-0.2594277598959356,-0.8488734905853238,-0.47858597783988405,-0.43729612504233334,-0.47858517325919653,-0.4372966662782225,0.46628988013860606
7.8500000000000005,-0.208998766002768,-0.8596445138211773,-0.4519364358459554,-0.46026526894734937,-0.45193560581094666,-0.4602657633524203,0.4674638945039783
7.9,-0.1582433738631676,-0.867431998468451,-0.4242410659818421,-0.48163264823304186,-0.4242402132154351,-0.4816330946900781,0.4686106175221865
7.95,-0.107336453384306,-0.8722373165455173,-0.39559435706481577,-0.5013547845544327,-0.3955934843325851,-0.50135518210355,0.46973021147292615
8.0,-0.05645145032798844,-0.87407193250973,-0.3660923009596853,-0.5193936401277784,-0.3660914110608875,-0.5193939879675263,0.47082284085088516
8.05,-0.005759817020359756,-0.8729572344039124,-0.3358320888099199,-0.5357166460761085,-0.3358311845685436,-0.5357169435640706,0.4718886722734553
8.1,0.044569541823664655,-0.8689243339289406,-0.30491180887966246,-0.5502967144640739,-0.30491089313552533,-0.5502969611169745,0.47292787439023914
8.15,0.09437080654407548,-0.8620138366311634,-0.27343014683937855,-0.5631122342843435,-0.2734292224392987,-0.5631124297776688,0.4739406177943331
8.200000000000001,0.1434817617163882,-0.8522755834716498,-0.24148608930475746,-0.5741470516975294,-0.2414851590938222,-0.5741471958646716,0.47492707493537034
8.25,0.19174429562738302,-0.8397683651166881,-0.20917863141363274,-0.5833904348657233,-0.20917769822659185,-0.5833905276966561,0.475887420034302
8.3,0.23900487869646114,-0.8245596103554544,-0.17660648919921823,-0.5908370237561028,-0.1766055558520249,-0.5908370653956029,0.4768218289998993
8.35,0.28511501958803004,-0.8067250501112557,-0.143867817489969,-0.5964867653256753,-0.14386688677149106,-0.5964867560710982,0.47773047934695545
8.4,0.3299316978574773,-0.7863483585671475,-0.11105993403698314,-0.6003448345310041,-0.11105900870090765,-0.6003447748296314,0.4786135501161699
8.450000000000001,0.3733177720723022,-0.7635207729750085,-0.07827905053916423,-0.6024215416376686,-0.07827813329611581,-0.6024214320836391,0.4794712217956924
8.5,0.4151423624504796,-0.7383406937592804,-0.045620011204477076,-0.6027322263332041,-0.045619104714370765,-0.6027320676640465,0.4803036762443101
8.55,0.45528120715976855,-0.7109132665625627,-0.013176039452659265,-0.6012971391743066,-0.013175146317306947,-0.6012969322670867,0.48111109661625495
8.6,0.49361699152409766,-0.6813499479101088,0.01896150666919367,-0.5981413109241539,0.01896238391320527,-0.5981410567912574,0.4818936672876128
8.65,0.5300396494860006,-0.649768056194023,0.050703369821559124,-0.5932944103587569,0.05070422870970174,-0.5932941101433229,0.4826515737843136
8.700000000000001,0.5644466367770058,-0.616290309695686,0.08196261895688749,-0.5867905911422936,0.0819634571032201,-0.5867902461133191,0.48338500271168283
8.75,0.596743175350559,-0.5810443533766987,0.11265486468863316,-0.5786683283903883,0.11265567979201138,-0.5786679399375233,0.4840941416855329
8.8,0.6268424687341556,-0.5441622761745231,0.1426984640168257,-0.5689702455572637,0.14269925386677873,-0.5689698151853158,0.4847791792647751
8.85,0.6546658880585636,-0.5057801205391336,0.17201471401926827,-0.5577429322976186,0.17201547650153026,-0.5577424616207882,0.48544030488553164
8.9,0.6801431286220164,-0.46603738594148214,0.20052803415495377,-0.5450367539669677,0.2005287672566395,-0.5450362447028357,0.4860777087967268
8.950000000000001,0.7032123369457596,-0.4250765280735787,0.22816613686401355,-0.5309056534350316,0.22816683867842752,-0.5309051073983183,0.48669158199713747
9.0,0.7238202083740559,-0.38304245544363524,0.2548601861863553,-0.5154069458956012,0.25486085491742594,-0.5154063649917194,0.4872821161738826
9.05,0.7419220553664219,-0.34008202504819623,0.28054494415900677,-0.49860110736313107,0.28054557812533876,-0.4986004935815579,0.4878495036423308
9.1,0.7574818467222251,-0.2963435387766496,0.3051589047899593,-0.48055155755117335,0.3051595024284972,-0.48055091295865693,0.48839393728740654
9.15,0.7704722180675718,-0.25197624217217707,0.32864441544390555,-0.4613244378306667,0.32864497531320364,-0.46132376456429625,0.488915610506274
9.200000000000001,0.7808744540214232,-0.20712982713726083,0.35094778551259354,-0.4409883849670779,0.35094830629568796,-0.44098768522723397,0.4894147171523789
9.25,0.7886784425418842,-0.1619539401315258,0.37201938227948184,-0.4196143013344938,0.37201986278636373,-0.41961357737770427,0.48989145148082774
9.3,0.7938826020344025,-0.1165976973651844,0.39181371392489506,-0.39727512230201467,0.39181415309458084,-0.3972743764337375,0.4903460080950855
9.35,0.7964937818810115,-0.07120920844289115,0.4102894996538499,-0.3740455814832519,0.41028989655605164,-0.3740448160506052,0.49077858189496987
9.4,0.7965271371235767,-0.025935109860644665,0.4274097269640767,-0.3500019745334312,0.4274100808004699,-0.35000119191789486,0.49118936802592406
9.450000000000001,0.7940059781041008,0.019079890297266193,0.44314169610641335,-0.3252219221705946,0.44314200621150696,-0.32522112478070336,0.49157856182954796
9.5,0.788961595931363,0.06369345517313732,0.4574570518236256,-0.2997841330877361,0.45745731766523584,-0.29978332335178487,0.4919463587953668
9.55,0.7814330647053919,0.10776604823624487,0.47033180248673456,-0.2737681674114531,0.47033202366606747,-0.2737673477702366,0.4922929545138198
9.600000000000001,0.7714670214893778,0.15116134750701052,0.481746326780042,-0.24725420134990841,0.4817465030313893,-0.24725337424951446,0.49261854463044746
9.65,0.7591174250725271,0.19374664381019435,0.49168536811717023,-0.2203227936586371,0.4916854993072262,-0.220321961543314,0.4929233248012593
9.700000000000001,0.7444452946169648,0.2353932220315806,0.5001380170005131,-0.19305465453706425,0.5001381031273172,-0.19305381984218056,0.49320749064926295
9.75,0.727518429327037,0.27597672442376775,0.5070976815654724,-0.16553041755158954,0.5070977227569881,-0.16552958269670678,0.4934712377221347
